,event_id,device_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model,year,month,month_name,day_of_week,hour
3037608,343735,1.6274579780110456e+16,2016-05-06 09:16:57,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,9
3037996,195488,1.6274579780110456e+16,2016-05-06 07:13:44,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,7
3038384,2936124,1.6274579780110456e+16,2016-05-07 08:10:31,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,8
3038772,920478,1.6274579780110456e+16,2016-05-04 07:57:50,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,7
3039160,2205453,1.6274579780110456e+16,2016-05-07 08:13:42,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,8
3039548,2266406,1.6274579780110456e+16,2016-05-03 14:32:08,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,14
3039936,2104261,1.6274579780110456e+16,2016-05-01 08:54:15,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3040324,4952,1.6274579780110456e+16,2016-05-02 07:34:28,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,7
3040712,2389667,1.6274579780110456e+16,2016-05-03 08:15:50,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,8
3041100,2873918,1.6274579780110456e+16,2016-05-05 08:04:17,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3041488,438384,1.6274579780110456e+16,2016-05-06 09:47:19,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,9
3041876,2257644,1.6274579780110456e+16,2016-05-03 07:45:40,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,7
3042264,2317825,1.6274579780110456e+16,2016-05-01 09:15:40,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,9
3042652,57552,1.6274579780110456e+16,2016-05-05 20:17:27,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,20
3043040,2204150,1.6274579780110456e+16,2016-05-01 08:50:07,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3043428,1171003,1.6274579780110456e+16,2016-05-07 07:42:41,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,7
3043816,1692649,1.6274579780110456e+16,2016-05-04 17:43:32,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,17
3044204,2178599,1.6274579780110456e+16,2016-05-05 08:02:53,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3044592,1030923,1.6274579780110456e+16,2016-05-02 07:18:58,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,7
3044980,2390614,1.6274579780110456e+16,2016-05-07 08:11:00,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,8
3045368,3166549,1.6274579780110456e+16,2016-05-05 19:29:23,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,19
3045756,2785869,1.6274579780110456e+16,2016-05-01 19:21:33,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,19
3046144,443701,1.6274579780110456e+16,2016-05-04 10:13:52,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,10
3046532,2485331,1.6274579780110456e+16,2016-05-05 18:36:44,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,18
3046920,2020792,1.6274579780110456e+16,2016-05-07 10:10:09,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,10
3047308,1600074,1.6274579780110456e+16,2016-05-02 08:03:27,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,8
3047696,1445622,1.6274579780110456e+16,2016-05-01 08:18:11,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3048084,674971,1.6274579780110456e+16,2016-05-04 10:59:57,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,10
3048472,1083755,1.6274579780110456e+16,2016-05-01 09:10:41,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,9
3048860,1098225,1.6274579780110456e+16,2016-05-01 19:16:41,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,19
3049248,1449461,1.6274579780110456e+16,2016-05-01 11:00:11,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,11
3049636,1138240,1.6274579780110456e+16,2016-05-07 07:50:57,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,7
3050024,1672214,1.6274579780110456e+16,2016-05-01 14:22:17,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,14
3050412,2472285,1.6274579780110456e+16,2016-05-07 07:43:11,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,7
3050800,729342,1.6274579780110456e+16,2016-05-07 08:09:09,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,8
3051188,2836698,1.6274579780110456e+16,2016-05-06 19:06:21,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,19
3051576,2799230,1.6274579780110456e+16,2016-05-02 09:12:04,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,9
3051964,2797792,1.6274579780110456e+16,2016-05-01 08:46:46,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3052352,509441,1.6274579780110456e+16,2016-05-04 17:26:59,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,17
3052740,2773503,1.6274579780110456e+16,2016-05-03 09:08:28,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,9
3053128,2509381,1.6274579780110456e+16,2016-05-07 08:07:39,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,8
3053516,1821304,1.6274579780110456e+16,2016-05-04 08:14:50,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,8
3053904,2872975,1.6274579780110456e+16,2016-05-07 07:49:52,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,7
3054292,180654,1.6274579780110456e+16,2016-05-07 16:22:22,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,16
3054680,1598668,1.6274579780110456e+16,2016-05-02 07:15:04,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,7
3055068,2282287,1.6274579780110456e+16,2016-05-01 08:12:11,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3055456,2685775,1.6274579780110456e+16,2016-05-05 22:02:53,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,22
3055844,2872974,1.6274579780110456e+16,2016-05-07 07:48:59,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,7
3056232,2890921,1.6274579780110456e+16,2016-05-04 21:10:11,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,21
3056620,787755,1.6274579780110456e+16,2016-05-01 09:47:17,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,9
3057008,397169,1.6274579780110456e+16,2016-05-05 21:48:16,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,21
3057396,1263801,1.6274579780110456e+16,2016-05-01 21:21:49,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,21
3057784,2203452,1.6274579780110456e+16,2016-05-03 07:45:45,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,7
3058172,11242,1.6274579780110456e+16,2016-05-07 11:19:22,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,11
3058560,299555,1.6274579780110456e+16,2016-05-05 08:08:19,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3058948,117020,1.6274579780110456e+16,2016-05-04 21:11:05,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,21
3059336,348823,1.6274579780110456e+16,2016-05-06 11:29:49,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,11
3059724,3080052,1.6274579780110456e+16,2016-05-05 21:56:02,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,21
3060112,2526114,1.6274579780110456e+16,2016-05-03 17:45:45,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,17
3060500,860413,1.6274579780110456e+16,2016-05-04 07:24:53,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,7
3060888,1674723,1.6274579780110456e+16,2016-05-01 16:24:19,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,16
3061276,3228606,1.6274579780110456e+16,2016-05-04 09:20:21,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,9
3061664,166860,1.6274579780110456e+16,2016-05-06 07:48:50,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,7
3062052,1305987,1.6274579780110456e+16,2016-05-06 07:13:18,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,7
3062440,1512355,1.6274579780110456e+16,2016-05-05 08:05:51,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3062828,1848292,1.6274579780110456e+16,2016-05-02 09:12:31,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,9
3063216,2485328,1.6274579780110456e+16,2016-05-05 17:58:59,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,17
3063604,482938,1.6274579780110456e+16,2016-05-07 07:37:47,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,7
3063992,1667094,1.6274579780110456e+16,2016-05-06 12:12:11,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,12
3064380,2083705,1.6274579780110456e+16,2016-05-06 14:34:49,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,14
3064768,1261789,1.6274579780110456e+16,2016-05-05 19:09:31,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,19
3065156,682958,1.6274579780110456e+16,2016-05-05 14:28:28,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,14
3065544,2230404,1.6274579780110456e+16,2016-05-01 08:11:29,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3065932,2017464,1.6274579780110456e+16,2016-05-04 08:55:43,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,8
3066320,2260112,1.6274579780110456e+16,2016-05-03 09:29:41,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,9
3066708,2641790,1.6274579780110456e+16,2016-05-03 07:45:15,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,7
3067096,2375365,1.6274579780110456e+16,2016-05-04 19:29:39,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,19
3067484,3227900,1.6274579780110456e+16,2016-05-07 08:01:44,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,8
3067872,2519196,1.6274579780110456e+16,2016-05-05 14:46:03,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,14
3068260,253516,1.6274579780110456e+16,2016-05-02 14:24:56,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,14
3068648,438088,1.6274579780110456e+16,2016-05-06 07:45:23,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,7
3069036,647125,1.6274579780110456e+16,2016-05-01 22:05:22,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,22
3069424,2151404,1.6274579780110456e+16,2016-05-06 10:59:40,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,10
3069812,1427785,1.6274579780110456e+16,2016-05-05 14:45:04,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,14
3070200,2623601,1.6274579780110456e+16,2016-05-07 19:04:07,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,19
3070588,1273313,1.6274579780110456e+16,2016-05-02 07:08:02,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,7
3070976,1126206,1.6274579780110456e+16,2016-05-04 19:06:39,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,19
3071364,2883745,1.6274579780110456e+16,2016-05-02 16:47:29,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Monday,16
3071752,272798,1.6274579780110456e+16,2016-05-05 08:53:43,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3072140,544823,1.6274579780110456e+16,2016-05-01 08:49:49,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3072528,836738,1.6274579780110456e+16,2016-05-04 07:50:55,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,7
3072916,2390338,1.6274579780110456e+16,2016-05-06 07:56:28,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,7
3073304,2480242,1.6274579780110456e+16,2016-05-04 14:56:22,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,14
3073692,633081,1.6274579780110456e+16,2016-05-04 13:39:58,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,13
3074080,203676,1.6274579780110456e+16,2016-05-03 14:37:36,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,14
3074468,38400,1.6274579780110456e+16,2016-05-04 09:43:43,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,9
3074856,3018287,1.6274579780110456e+16,2016-05-01 08:48:28,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3075244,343357,1.6274579780110456e+16,2016-05-05 08:57:07,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3075632,1375142,1.6274579780110456e+16,2016-05-01 16:21:11,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,16
3076020,302462,1.6274579780110456e+16,2016-05-03 10:07:04,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,10
3076408,623960,1.6274579780110456e+16,2016-05-07 07:38:57,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,7
3076796,3169306,1.6274579780110456e+16,2016-05-04 21:44:34,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,21
3077184,670478,1.6274579780110456e+16,2016-05-07 08:00:44,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,8
3077572,374514,1.6274579780110456e+16,2016-05-07 11:22:13,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,11
3077960,3074063,1.6274579780110456e+16,2016-05-04 07:18:53,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,7
3078348,170911,1.6274579780110456e+16,2016-05-03 09:30:48,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,9
3078736,701556,1.6274579780110456e+16,2016-05-06 08:49:39,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,8
3079124,2298183,1.6274579780110456e+16,2016-05-05 20:37:40,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,20
3079512,1381861,1.6274579780110456e+16,2016-05-04 17:26:57,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,17
3079900,2862137,1.6274579780110456e+16,2016-05-05 19:11:18,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,19
3080288,1872785,1.6274579780110456e+16,2016-05-05 08:03:23,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3080676,2145571,1.6274579780110456e+16,2016-05-04 08:00:41,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,8
3081064,2872363,1.6274579780110456e+16,2016-05-04 07:25:52,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,7
3081452,1090758,1.6274579780110456e+16,2016-05-05 13:06:37,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,13
3081840,1161864,1.6274579780110456e+16,2016-05-05 21:22:08,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,21
3082228,920835,1.6274579780110456e+16,2016-05-06 07:50:35,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,7
3082616,2575825,1.6274579780110456e+16,2016-05-07 07:36:56,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,7
3083004,3070771,1.6274579780110456e+16,2016-05-07 16:21:26,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Saturday,16
3083392,343346,1.6274579780110456e+16,2016-05-05 09:33:00,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,9
3083780,1940291,1.6274579780110456e+16,2016-05-04 17:29:11,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,17
3084168,837632,1.6274579780110456e+16,2016-05-01 08:33:48,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Sunday,8
3084556,2105080,1.6274579780110456e+16,2016-05-05 08:54:22,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3084944,3232508,1.6274579780110456e+16,2016-05-05 11:19:38,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,11
3085332,1497567,1.6274579780110456e+16,2016-05-05 08:05:22,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3085720,3188051,1.6274579780110456e+16,2016-05-04 09:00:42,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,9
3086108,2638537,1.6274579780110456e+16,2016-05-03 07:48:44,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,7
3086496,2696027,1.6274579780110456e+16,2016-05-06 09:47:49,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Friday,9
3086884,1745363,1.6274579780110456e+16,2016-05-04 11:00:02,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Wednesday,11
3087272,2848306,1.6274579780110456e+16,2016-05-05 08:54:03,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
3087660,256257,1.6274579780110456e+16,2016-05-03 16:50:49,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Tuesday,16
3088048,37096,1.6274579780110456e+16,2016-05-05 08:56:54,73.92591900000002,18.581989,Pune,Maharashtra,M,27,M27-28,Samsung,Galaxy Core Prime,2016,5,May,Thursday,8
