,device_id,phone_brand,device_model
40511,2511618101020614661,vivo,Y35
40512,4960482000968485794,华为,C8813
40513,-8165649367872576237,vivo,X5Max+
40514,8349641364445566034,OPPO,A33
40515,8904409313731315730,乐视,超级手机1s
40516,7476393398286323526,小米,红米note
40517,8323593751306592360,魅族,MX4
40518,8058068806818552443,联想 ,星星1号
40519,-70928222264979238,乐视,超级手机1s
40520,1126290297628039228,小米,红米note
40521,2966287948637593884,小米,红米2A
40522,7765970007672907290,vivo,X6 D
40523,-1438153789160965456,三星,Galaxy Note 3
40524,1418670274092221865,小米,红米
40525,-7083870020581368639,三星,Galaxy Note 3
40526,1879664999921015208,OPPO,R5
40527,-5296391627811630514,小米,MI 2C
40528,-2283410127002045387,OPPO,R7 Plus
40529,-9138564335264684309,小米,小米4C
40530,-868911533401201379,三星,Galaxy Grand Prime
40531,-8540748881461159566,小米,红米2
40532,6350185957191317730,小米,MI 3
40533,5438275734755349266,摩托罗拉,Moto X Pro
40534,1016229074528776269,vivo,X710L
40535,3465749595333980252,华为,荣耀畅玩4X
40536,-8242775786205181843,华为,荣耀畅玩4C
40537,8164196708605702297,魅族,魅蓝Note 2
40538,-7860860464289999346,魅族,魅蓝NOTE
40539,3801509744045303456,三星,Galaxy J5
40540,-6266510285983015929,小米,MI 4
40541,2006254349181578462,三星,Galaxy Note 3
40542,-2584031424743097870,三星,Galaxy Note 2
40543,5276559157158020046,乐视,超级手机1
40544,7911663912024376762,酷派,Y70-C
40545,6754106353628607181,小米,红米
40546,8125327305731530733,vivo,X5M
40547,3533829920107470083,小米,MI 1S
40548,5021815133979695354,华为,Mate 7
40549,1519766309213214996,小米,MI 4
40550,-8599637766509162021,魅族,MX4
40551,3681805077548431241,三星,Galaxy A5
40552,-1299121222516655567,小米,红米note增强版
40553,-794304918596149457,华为,荣耀3C畅玩版
40554,-2433889275601383143,三星,Galaxy Grand Prime
40555,-6644390077441594868,小米,红米Note3
40556,-6097941686380302957,小米,红米Note3
40557,-1996572925689650852,小米,ELIFE S5.5
40558,1440300143338915812,魅族,MX2
40559,4588943485900080672,HTC,802d
40560,-2879874295415447180,vivo,X5Pro
40561,-1788626500680528963,华为,荣耀7
40562,-8393866353311845547,OPPO,R7s
40563,-6699969631888993963,三星,A860e
40564,-1782202481050625801,小米,红米2
40565,-4241157316885116772,小米,红米Note3
40566,-7902255536263182259,小米,MI 2
40567,4243732087199826389,三星,G7200
40568,7679610333789248090,三星,Galaxy S4
40569,-8096263031857035800,vivo,Xperia Z2
40570,-5974057735409850873,华为,Ascend G7
40571,-6350791560017675332,OPPO,Find 7
40572,6733366172897114751,OPPO,R7 Plus
40573,-2307613789895912951,三星,Galaxy Note Edge
40574,-7014697961095319437,三星,S7898
40575,2535919658203035921,vivo,Y35
40576,3390723112209196535,小米,红米1S
40577,7167371581307096575,OPPO,R7
40578,-634165586006664983,小米,红米Note2
40579,-5803512303441004706,华为,荣耀7
40580,3154084369760836859,华为,G610T
40581,3239337104229423892,酷派,8705
40582,-1768427895850174316,三星,Galaxy S3
40583,-6414276945858843096,三星,A368t
40584,3430877468221562063,小米,红米2A
40585,-4548502496755343192,魅族,魅蓝Note 2
40586,-6889046288875092459,三星,Galaxy Core Mini
40587,-6864396676798522455,vivo,Y28L
40588,7785518715845428583,小米,MI 4
40589,-4927028943774423200,OPPO,A31
40590,-537912227631051271,三星,Galaxy Grand Prime
40591,-7021309282634252071,华为,Ascend P8
40592,6730108936388935726,酷派,7295
40593,-420485982612274184,vivo,Y35
40594,-7062768474312974592,OPPO,R7s
40595,6865310712272021786,vivo,X6 Plus
40596,3272183362252811484,魅族,魅蓝NOTE
40597,-1354963944897704881,vivo,X6 Plus D
40598,-1232556759874266765,小米,MI 1S
40599,7388595054991727734,华为,荣耀7
40600,-685466698269151398,华为,荣耀3C
40601,5538397304607653650,海尔,HT-I857
40602,-8607084646097623781,vivo,Y622
40603,7214552773926629977,魅族,魅蓝metal
40604,-4907093333348621459,三星,黄金斗士A8
40605,-8634450463299442715,优米,UIMI4
40606,-2109597670497966440,乐视,超级手机1s
40607,-1984416580282723034,华为,荣耀畅玩4X
40608,-5356418295074473135,爱派尔,iPh-800
40609,3197574721636504767,优米,3
40610,624057095314386567,小米,红米note
40611,-3755301991822764603,中国移动,M811
40612,1038174032085031561,三星,Galaxy Note 2
40613,8062014502052745423,三星,Galaxy Note 3
40614,-7190254362192584456,中国移动,M812C
40615,-3463883019318289629,OPPO,Find 7
40616,3318503788259140996,乐视,超级手机1s
40617,-3655604395234547687,小米,红米note
40618,1257362342815766699,先锋,K68w
40619,-1110105225181361745,OPPO,R831S
40620,1810948940449203262,华为,荣耀7
40621,-8047127674620207019,小米,红米Note3
40622,8380665160332099698,小米,红米
40623,9067435549843970649,OPPO,A31
40624,1583330252443562150,乐视,超级手机1s
40625,5811919456941547229,三星,Galaxy S5
40626,-932503912878294700,三星,Galaxy Note 3
40627,-8819878702459747129,OPPO,R7s
40628,3946839950745299050,华为,Mate S
40629,8883660620524199119,vivo,X5Pro
40630,-2699963122347805111,vivo,X6 D
40631,1954946595634924195,三星,Galaxy Note 2
40632,-3099154075753987619,vivo,Xplay3S
40633,-7148236089014830095,三星,Galaxy Note 3
40634,2910549039104759674,华为,Y523-L176
40635,7379301951946238470,魅族,魅蓝2
40636,-7915321098064946676,梦米,P6
40637,2698204784494677274,三星,Galaxy S5
40638,8654867410659240775,乐视,超级手机1s
40639,1628927231527083726,三星,Galaxy A7
40640,-3297654561065919764,华为,荣耀4A
40641,-5177957474217668338,vivo,Xplay3S
40642,6749644076824157348,小米,MI 4
40643,-2772472853764709271,三星,Galaxy Core 4G
40644,-4550051083818494418,小米,note顶配版
40645,3702341452726965033,魅族,魅蓝2
40646,-7684361004743936955,三星,Galaxy On5
40647,-2399875877066359923,小米,MI 2
40648,-1770603302813703873,三星,VIBE Z2
40649,8789803699526848227,华为,荣耀6 Plus
40650,905512940102067630,三星,Galaxy Win
40651,6836474624909905514,vivo,Y22IL
40652,-3863812152297937198,三星,Galaxy Grand Prime
40653,-7859109174379389942,小米,红米
40654,6871612423355126322,三星,Galaxy Note 3
40655,-5693071092967322952,小米,note顶配版
40656,6188574231479984246,三星,Galaxy Note 2
40657,1787368758802017886,华为,畅享5S
40658,-1392443807315197078,OPPO,N1T
40659,8692205035769112532,三星,Galaxy Grand 2
40660,-8752079585505607600,三星,Galaxy Note 4
40661,-9181714613099539405,三星,Galaxy S2
40662,-8966359681115022414,三星,VIBE X2
40663,-2896971139932727761,vivo,X6 D
40664,5733767598874386631,三星,Galaxy Win
40665,-7804354679073948539,OPPO,R7 Plus
40666,3411761605806231707,小米,小米4C
40667,-6284355013851886250,三星,A858t
40668,-1682050790707086519,OPPO,R7 Plus
40669,-3880906149538300694,三星,Galaxy S6 Edge+
40670,-2036360461249660403,三星,S810t
40671,-3793078140300078807,三星,Galaxy S4
40672,546737173005243342,魅族,魅蓝metal
40673,-5055081199678246500,小米,MI 2S
40674,2075255664617229994,小米,MI 2S
40675,-7189959453952963633,vivo,X5L
40676,-5083243810141274699,OPPO,R7s
40677,-3862898769608911830,小米,MI 4
40678,-5686393181413858884,华为,荣耀畅玩4C
40679,-3546804852377175029,vivo,X5M
40680,2019040358188253062,OPPO,A31
40681,-7946720809827696026,华为,荣耀4A
40682,5554738426909781482,锤子,坚果手机
40683,-3432775025642170001,锤子,坚果手机
40684,-3822730988020985896,华为,荣耀畅玩5
40685,-8180301159343213590,三星,Galaxy Note 3 Lite
40686,6738401677407374888,魅族,MX5
40687,-6518841288110247038,酷派,大神F2全高清版
40688,-3616281196205186736,华为,荣耀畅玩5X
40689,5994316160657349395,魅族,MX4
40690,9205319725640620408,乐视,超级手机1s
40691,2668480661896405496,小米,红米2A
40692,1928846825887009861,摩托罗拉,Moto G
40693,-7472482081456479291,三星,Galaxy S3 Neo+
40694,-6121630749861588513,小米,MI 3
40695,-934377918055607442,三星,Galaxy Grand DUOS
40696,6092286082094893619,华为,Mate 8
40697,-4776129637128941168,三星,Galaxy Note
40698,-2963278966566231315,酷派,5263S
40699,-6206779669552932849,三星,领世旗舰3
40700,11098735108434031,三星,Galaxy Note 3
40701,-1881897717119414518,小米,MI 2S
40702,2982584468832590301,酷派,ivvi K1 mini
40703,-7836884867751973684,三星,A380t
40704,5712165080371407658,vivo,Y37
40705,441848531771191027,vivo,Y51
40706,-259038254923763558,三星,A889
40707,-6686552060915787929,酷派,大神F1Plus
40708,-2700311852267996621,华为,荣耀6 Plus
40709,5673120689903374959,vivo,X710L
40710,3023290771172340494,OPPO,R7s
40711,2730107705182259050,华为,麦芒4
40712,-8113822369560930119,三星,A5800-D
40713,-8040549628703965854,华为,荣耀7
40714,-3985312598936204942,小米,MI 2
40715,5907612016104561254,小米,MI 4
40716,-7075553501345897108,乐视,超级手机1
40717,7344074574959520520,华为,荣耀畅玩5
40718,210093713675677748,小米,小米4C
40719,2945702854542947270,vivo,X6 Plus
40720,-5621191560084541137,华为,畅享5
40721,-8888156223194914484,乐视,超级手机1s
40722,58877171190681798,OPPO,Find 7
40723,-7066503387552928289,魅族,MX5
40724,-4526117072325690760,华为,C8813
40725,-2961248670361430487,小米,红米note增强版
40726,-9095795157137174192,小米,MI 3
40727,5829046598553656144,华为,荣耀畅玩4X
40728,-5564092833462028581,华为,荣耀平板T1-823L
40729,3136393112001208012,三星,Galaxy S5
40730,7873976958387452933,华为,荣耀畅玩5X
40731,-4337902248724168303,三星,Galaxy S3
40732,-6468432741100661768,华为,Y511-T00
40733,3652074830996746597,OPPO,Find 7
40734,-5892472790269959297,小米,红米
40735,5060874758238221831,OPPO,A31
40736,1823500994369106646,小米,红米Note3
40737,-8435976742640442132,三星,Galaxy S2
40738,5369684402726544366,三星,Galaxy S6 Edge+
40739,-452178775977756503,三星,Galaxy Win
40740,-8497991295549635291,三星,Galaxy Win
40741,-6898794327398845583,OPPO,A31
40742,2444823100512143794,小米,红米Note2
40743,-7955765679679271018,酷派,7295
40744,-7053740328708368132,小米,MI 3
40745,-7609889033450460696,华为,荣耀畅玩4X
40746,-5686269526728647958,华为,荣耀6
40747,-7052758669031660658,小米,S5.5L
40748,-3681680076364047694,小米,红米2A
40749,7848846457316677852,小米,红米note增强版
40750,-1006357788560227421,OPPO,Find 7
40751,-4715315870967119211,中国移动,N1 max
40752,-3376319684843145839,小米,S5.1
40753,2657429246262310367,OPPO,R7 Plus
40754,-2841046486378965301,华为,畅享5
40755,6493881184409919376,vivo,X3S
40756,1706603374989067601,华为,G610T
40757,-6860540629802190903,三星,K80
40758,-3275168378265024734,OPPO,R7s
40759,164560882895411492,华为,Mate 8
40760,3758602404336116668,小米,红米Note3
40761,2656208178060770285,小米,小米4C
40762,-8744095133307343795,小米,红米Note2
40763,7692912996702500070,华为,荣耀4A
40764,1521190654832983213,语信,红辣椒XM
40765,766616857121844155,华为,荣耀6
40766,1963784179005007037,小米,MI 2S
40767,6827197155949267487,小米,note顶配版
40768,-8234501935299428186,小米,S7
40769,-8264294442883284326,三星,Galaxy S2 HD LTE E120S
40770,-1299104830871111807,小米,红米Note3
40771,611626315257275684,OPPO,R7
40772,-806727521136533262,小米,MI 2S
40773,3342447183763997366,OPPO,A33
40774,-1686657308477788041,vivo,X5L
40775,5054631254217548333,vivo,X6 D
40776,1838765497073167308,华为,Ascend P8
40777,-7806062736968795267,华为,Mate 7
40778,-1665913544728261016,三星,Galaxy Note 3
40779,-1498760238617579000,三星,Galaxy Mega 6.3
40780,-7563749213593542733,三星,Galaxy Note 3
40781,3724805545722105880,三星,Galaxy S3
40782,-80554593516917099,三星,Galaxy Note 3
40783,-6236661266345098091,华为,荣耀3X畅玩版
40784,1432233629892945143,华为,荣耀畅玩4X
40785,-90181129021756473,OPPO,R7 Plus
40786,891935457547633673,小米,MI 2S
40787,3609481338299567419,华为,畅享5
40788,7870857574520988575,三星,Galaxy S6 Edge+
40789,3056493001840524616,酷派,大神F1Plus
40790,2600708333914147328,努比亚,Z9 mini
40791,3747897813766978540,三星,Galaxy Style DUOS
40792,3883259409895663425,小米,MI 1S
40793,8742342075735405933,三星,S7568I
40794,3536805004877594839,LG,Nexus 5
40795,-2451728593099565369,华为,荣耀畅玩4X
40796,5532600054598516956,vivo,X5M
40797,7174940115112601216,三星,Galaxy S4
40798,5117883064969680035,三星,Galaxy S4
40799,-5490877916960345358,乐视,超级手机1s
40800,-6292452634506181282,酷派,大神F2
40801,-6469933412058373332,vivo,X3T
40802,-7189086933396604929,华为,荣耀畅玩4C
40803,4978984756655414682,小米,MI 3
40804,-9101962973644735950,HTC,One X
40805,-2828003491824626070,三星,Galaxy Mega 5.8
40806,-9009367708582254919,小米,红米Note3
40807,-8468865480001809217,小米,MI 3
40808,2075453102654381836,HTC,Desire 816
40809,5933162473709684431,三星,Galaxy Note 2
40810,-9161779555521396847,小米,MI 2A
40811,-4291337487753265854,OPPO,R7
40812,6360773859862296290,三星,Galaxy Note
40813,-2957560054906015801,魅族,MX4 Pro
40814,-6523091225838369546,三星,Galaxy A5
40815,556011665994303928,华为,荣耀3C
40816,7547838557362426767,华为,G606
40817,2443443778714597776,华为,荣耀6 Plus
40818,-5314090635700297781,三星,Galaxy S6 Edge+
40819,-4404332840603399314,vivo,X6 Plus
40820,5198739865481488894,小米,MI 2S
40821,1513793701858994838,小米,红米2A
40822,3733814010827326664,三星,Galaxy A5
40823,3165328221825324903,魅族,魅蓝2
40824,8806520062271615704,三星,Galaxy S6 Edge
40825,2037016019738789134,OPPO,R7s
40826,-4215184727826710758,OPPO,R7 Plus
40827,7968648877885392086,vivo,Y11IT
40828,9027580554681374299,OPPO,A53
40829,1062982293659271847,小米,MI 2S
40830,-1208752028099494417,华为,P8 Lite
40831,1502096704555682561,华为,荣耀畅玩4C
40832,-3137222663173751024,vivo,X5Pro
40833,1390527144727884365,锤子,T2
40834,1171376449078565098,小米,红米Note3
40835,7519719836151955614,三星,Galaxy Note
40836,6275986295214384827,小米,MI 4
40837,-5606213478928892094,vivo,X6 D
40838,-4951342318505201248,小米,MI 4
40839,-4498236464492857415,华为,荣耀3C
40840,-3822088166368311113,华为,荣耀畅玩4C
40841,1586472095018676231,OPPO,6607
40842,-715989898929656174,三星,Galaxy Note 10.1 2014 Edition P601
40843,-3564792203455496289,vivo,X5L
40844,-2605200284041097082,vivo,Y22IL
40845,3650783795609500003,vivo,Y13iL
40846,-6667246827197915681,魅族,MX2
40847,1216461102054259408,vivo,X1ST
40848,2111677574942399592,三星,Galaxy Win
40849,-850587718790436465,华为,Ascend P6
40850,2848409861676155115,小米,红米Note2
40851,2595277307046356710,小米,红米note
40852,52883314463732797,华为,MediaPad M2-803L
40853,3879788842775188358,小米,红米
40854,7491297085316403999,三星,Galaxy J5
40855,-1894168231894786780,华为,Mate 8
40856,-6084456466886791686,华为,荣耀畅玩5X
40857,8455542650715618760,vivo,S7
40858,2163342427717748638,小米,MI pad 2
40859,-7790325523016798309,华为,Mate 7
40860,-19661542068858494,三星,Galaxy Win
40861,1617082239112439970,小米,红米2A
40862,2617902511335256513,酷派,Y80D
40863,-3928552423396216264,小米,MI 3
40864,7450328964897253440,OPPO,R7 Plus
40865,-3834162244990299104,华为,荣耀7
40866,-6396618546710962628,小米,红米2
40867,8016685618200422618,vivo,Y27
40868,1514739225940915623,OPPO,R1C
40869,-3180951784297248788,小米,F103
40870,-8309058588127467266,锤子,T1
40871,-2594969525172514759,华为,荣耀畅玩4
40872,-482209201139751220,三星,领世旗舰3
40873,-9042980350102172366,三星,三星big foot
40874,-7693699670882726105,小米,红米note
40875,-5608767659674487027,三星,Galaxy S5
40876,-1122881019118071913,vivo,S11T
40877,-9132871902294184898,vivo,Y51
40878,-2380486029405341209,vivo,X6 D
40879,-4841239970633186176,vivo,Y13T
40880,-8021415922647410002,魅族,魅蓝metal
40881,-2206360011127920956,小米,MI 3
40882,-8583757226007068258,OPPO,R7s
40883,-7383838311968918612,小米,红米Note3
40884,3556002537568697284,西米,R5s plus
40885,7916502483663666779,vivo,Xplay
40886,-4973373371962217397,酷派,大神Note3
40887,-8994276590515059346,三星,Galaxy A7
40888,169536684249824711,三星,Galaxy J7
40889,-2679970886805156183,vivo,X3T
40890,-7709015561223842635,三星,Galaxy Note 2
40891,-3172542914762466395,魅族,MX4
40892,-7797895676377931280,三星,Galaxy Core Mini
40893,-7210108372288075739,小米,MI 2S
40894,-8810524042245556807,vivo,X6 D
40895,-1219578529288614757,小米,红米Note3
40896,-2882228609790587274,小米,MI 2S
40897,4192497922082914489,小米,红米Note3
40898,5101242315565086564,优米,3
40899,4002717375357980701,TCL,P301M
40900,-5011399099962213113,百立丰,T2
40901,-6317286638242683429,华为,Mate 7
40902,2391549335303416837,OPPO,Find 7
40903,5456733210875258215,小米,红米note
40904,2616412897550758503,小米,小米4C
40905,1976445341964289399,奇酷,青春版
40906,6916465365202953420,OPPO,R7 Plus
40907,3261107040461754447,小米,红米Note3
40908,-7398524297875055694,华为,麦芒4
40909,-633018192171091261,酷派,大神F2全高清版
40910,6571887806355140686,华为,荣耀畅玩4X
40911,8598022282347445578,小米,红米1S
40912,3946707321038090324,三星,Galaxy Note 3
40913,-7308076296903794607,华为,荣耀畅玩4X
40914,-7112045763323485214,小米,红米
40915,-2566191522375108526,三星,Galaxy Ace 4
40916,1343667561591912257,三星,G3588V
40917,8372687642010968296,三星,Galaxy Trend 3
40918,-3083930196366929925,OPPO,R7
40919,-3434968487138218386,HTC,One max
40920,-1896800660135214129,vivo,Y35
40921,6963362849780695598,三星,S898t
40922,3677952445939934937,酷派,5263
