,device_id,gender,age,group
30664,6117664968826499515,F,52,F43+
30665,1735622276196321307,M,30,M29-31
30666,6595258440404906488,F,44,F43+
30667,5658937056300978894,F,19,F23-
30668,8744410044312016395,M,29,M29-31
30669,-2814889013718738083,M,29,M29-31
30670,8244387175450254557,M,29,M29-31
30671,-8992628397316286012,M,40,M39+
30672,3410459947813133106,M,33,M32-38
30673,1827176973498332589,F,30,F29-32
30674,226392318501977681,F,44,F43+
30675,-2911282372982144168,M,30,M29-31
30676,7066531364860661774,M,29,M29-31
30677,3586254597874647272,M,20,M22-
30678,-2650908714353095762,F,26,F24-26
30679,-2296715912500966350,F,48,F43+
30680,-4046301646838810381,F,48,F43+
30681,4494383352942167104,F,48,F43+
30682,549151158556959816,F,35,F33-42
30683,5308371181208228152,F,63,F43+
30684,-1834531017343603102,M,30,M29-31
30685,4680052872615654309,M,28,M27-28
30686,-6354641534498743954,M,20,M22-
30687,-6266529477168125880,F,18,F23-
30688,2486996939834624252,M,47,M39+
30689,9008309780028140675,M,25,M23-26
30690,7085940142454903683,M,20,M22-
30691,4818533404280916001,F,32,F29-32
30692,-1658771346276786351,M,26,M23-26
30693,4804474219212567131,F,43,F43+
30694,6317627172145301372,M,27,M27-28
30695,-7112511124217466439,F,22,F23-
30696,7338115201874921623,F,39,F33-42
30697,4226332737621688961,M,49,M39+
30698,-8255449705071473083,F,54,F43+
30699,-7740958326254667669,F,31,F29-32
30700,7171565577121672506,F,40,F33-42
30701,4653497600922812080,F,22,F23-
30702,-7157894979528733276,F,28,F27-28
30703,-8602521116049272708,M,29,M29-31
30704,-8767824436284515319,M,35,M32-38
30705,4340182700141365665,F,34,F33-42
30706,4596419383354547086,F,34,F33-42
30707,8848090707719648719,F,38,F33-42
30708,-6580494986471451243,M,32,M32-38
30709,2775129527870762911,F,30,F29-32
30710,78467266287246665,F,22,F23-
30711,-172660059101253661,F,36,F33-42
30712,451287151982417239,F,34,F33-42
30713,-5740764777703469192,M,23,M23-26
30714,2280165362503373834,M,35,M32-38
30715,8670665998352737998,M,32,M32-38
30716,5995513266102568168,M,29,M29-31
30717,3484141143272159612,M,29,M29-31
30718,384941827975395154,M,29,M29-31
30719,3819605712723683335,M,34,M32-38
30720,3262222629339452483,F,23,F23-
30721,2334539684651048239,F,23,F23-
30722,7587753849567644331,M,29,M29-31
30723,4093279884463633677,M,24,M23-26
30724,6306237276239300272,F,27,F27-28
30725,-4555389510769569004,M,42,M39+
30726,8045808294292447541,M,23,M23-26
30727,-7311734471200492608,F,44,F43+
30728,6216745289119666349,F,29,F29-32
30729,4399289049976336894,F,26,F24-26
30730,7557856532293254640,F,34,F33-42
30731,-3105303440294185861,M,29,M29-31
30732,2459904286767874067,F,24,F24-26
30733,1245688108668159157,M,51,M39+
30734,-217619673811836857,M,46,M39+
30735,5274269855212330309,M,32,M32-38
30736,237767835584813856,F,35,F33-42
30737,-5804103726960013253,M,30,M29-31
30738,7920420431538491159,M,30,M29-31
30739,105917357479837529,M,30,M29-31
30740,6545152254432431245,M,50,M39+
30741,-9175214568439852096,F,26,F24-26
30742,6356661101061020484,F,27,F27-28
30743,3982279232733371549,F,27,F27-28
30744,9164320288510075925,M,26,M23-26
30745,3635958783796279769,M,26,M23-26
30746,-3326364224662394270,F,23,F23-
30747,7233079713283679961,F,52,F43+
30748,2997211355711163155,F,54,F43+
30749,-8983709377077180771,M,39,M39+
30750,-4058730093041674601,M,22,M22-
30751,-284596983588328335,M,26,M23-26
30752,-7250909406368130842,M,39,M39+
30753,-4906280462515257153,F,24,F24-26
30754,-3169714467493437823,F,26,F24-26
30755,3214545032273482827,F,26,F24-26
30756,6713213617370478000,F,26,F24-26
30757,-7740522979055569665,F,21,F23-
30758,5378689456979190869,F,22,F23-
30759,408881083356045927,M,26,M23-26
30760,8786447163301665172,M,20,M22-
30761,-2119661847919067121,M,20,M22-
30762,-1832205393697645740,M,48,M39+
30763,-8577314978621467487,M,35,M32-38
30764,-1373667781424188727,M,20,M22-
30765,-9029896681346557913,M,20,M22-
30766,2458333516063012982,M,36,M32-38
30767,5424917367051506941,M,25,M23-26
30768,4446338226805500552,F,33,F33-42
30769,-94445415173255428,F,33,F33-42
30770,-8386271213025931400,M,26,M23-26
30771,106256779204337284,F,35,F33-42
30772,8968032098547899865,M,42,M39+
30773,6385462601324636993,M,32,M32-38
30774,3275449993216163877,F,34,F33-42
30775,5675339663337694290,M,35,M32-38
30776,-103800323727376665,M,20,M22-
30777,-1109612885029299249,F,26,F24-26
30778,5702413574798726246,F,23,F23-
30779,3498461912999994893,F,23,F23-
30780,1844113436069340883,F,23,F23-
30781,4421997059811053430,M,24,M23-26
30782,4107251688112490813,M,45,M39+
30783,-5779282139998018045,M,45,M39+
30784,-3347319761929042660,M,45,M39+
30785,-2151357512220445714,M,45,M39+
30786,-4293672122449194104,M,30,M29-31
30787,-2349545056491116254,M,39,M39+
30788,5889459009661653736,M,34,M32-38
30789,2554809081249455919,M,52,M39+
30790,321002156043740465,M,52,M39+
30791,7092753977695187594,M,31,M29-31
30792,-4284255868786606033,M,31,M29-31
30793,2700228031293623207,M,28,M27-28
30794,4536699667760378835,F,38,F33-42
30795,5651473004479597081,F,21,F23-
30796,5796351715841725174,F,21,F23-
30797,1125874297781244051,M,22,M22-
30798,-5219700554524134689,M,22,M22-
30799,-4843343404025499489,M,26,M23-26
30800,-9158733571974617700,F,27,F27-28
30801,-8455639999412361373,M,32,M32-38
30802,-886736227428084136,F,30,F29-32
30803,5688044362738922493,M,39,M39+
30804,8529610442907426903,F,63,F43+
30805,-7849347939237074322,F,42,F33-42
30806,441268075992500663,F,27,F27-28
30807,-7457571803746499401,F,43,F43+
30808,2202119106319009923,M,20,M22-
30809,7328582087089019381,M,32,M32-38
30810,4026775952892600962,F,41,F33-42
30811,8270944412162006356,M,25,M23-26
30812,8793038097206416873,M,22,M22-
30813,3131265406172767134,F,40,F33-42
30814,-8543049542825838563,F,43,F43+
30815,-807629905335085492,F,18,F23-
30816,3956743805619993274,F,35,F33-42
30817,6838182100806805239,M,34,M32-38
30818,4094078734002934294,M,26,M23-26
30819,5196147018447589826,M,37,M32-38
30820,-8854331886537071694,M,28,M27-28
30821,591143019382869612,M,28,M27-28
30822,6839482336736882180,F,55,F43+
30823,-7258482182706300474,M,23,M23-26
30824,673192555052209300,F,30,F29-32
30825,5163890411907456624,M,42,M39+
30826,-7915053170792096555,M,42,M39+
30827,2516617023257984135,F,43,F43+
30828,-2563010370525283680,M,16,M22-
30829,-2919823922146641928,F,34,F33-42
30830,5966798999840058246,F,41,F33-42
30831,7099823390662291032,M,25,M23-26
30832,8619585633276256454,F,23,F23-
30833,6636691865017868715,M,46,M39+
30834,-3342538714671921828,M,30,M29-31
30835,-4936197034575144097,M,30,M29-31
30836,4681799267167768059,M,30,M29-31
30837,-187593399799469232,M,30,M29-31
30838,4204186145555785624,F,51,F43+
30839,-2907905976221575303,M,27,M27-28
30840,352684622686207094,F,25,F24-26
30841,-5198449813269931306,F,30,F29-32
30842,3120963021986543307,F,46,F43+
30843,434762155794069394,M,40,M39+
30844,-2614456254945296252,M,21,M22-
30845,4096685339096144475,F,25,F24-26
30846,-7053941574429045132,M,43,M39+
30847,4480042140715400624,M,19,M22-
30848,8024390383152744012,M,17,M22-
30849,1941634608286123376,F,25,F24-26
30850,-8015513808653679969,M,26,M23-26
30851,-594976952605746710,M,32,M32-38
30852,-1574582159477515663,M,28,M27-28
30853,353522685824078959,M,28,M27-28
30854,8062028155877813805,M,21,M22-
30855,-912247140867495978,F,35,F33-42
30856,5156787269508915007,F,52,F43+
30857,7024491447832627894,F,33,F33-42
30858,-2140345727866439456,M,24,M23-26
30859,-4687948611134483741,F,58,F43+
30860,-7176515335963342032,M,28,M27-28
30861,-6001037979133609328,F,29,F29-32
30862,4607945602027347324,F,79,F43+
30863,-2952043194521204231,F,21,F23-
30864,8159564106128851872,M,42,M39+
30865,2180882490569757459,M,34,M32-38
30866,8970401645868627065,F,31,F29-32
30867,8051031196070305055,M,44,M39+
30868,-828836015089866885,M,25,M23-26
30869,-63377885315649523,M,25,M23-26
30870,-1950963859690970431,M,18,M22-
30871,9041140284220343229,F,51,F43+
30872,-2305954534288337474,M,28,M27-28
30873,5137917384880946740,M,34,M32-38
30874,6141714275729121322,M,30,M29-31
30875,538642590777338893,M,19,M22-
30876,-3640567021320427385,M,26,M23-26
30877,6142318573697308134,M,26,M23-26
30878,-3836171129121066297,F,39,F33-42
30879,-2773357299155925097,M,32,M32-38
30880,-7331772315156208827,M,19,M22-
30881,-6408363676253156861,M,27,M27-28
30882,5933820344497987010,M,31,M29-31
30883,-8310015195539444492,F,47,F43+
30884,6420725872645681508,M,28,M27-28
30885,6737805395223775553,M,39,M39+
30886,-8549249886927201925,M,39,M39+
30887,2795005324028015780,M,31,M29-31
30888,-6321654131030442489,M,27,M27-28
30889,5277068053334331865,F,31,F29-32
30890,-7351494695939588790,M,24,M23-26
30891,3334119028241610432,F,28,F27-28
30892,6324413703623678162,F,28,F27-28
30893,-625488577795986198,M,34,M32-38
30894,-5381245926047382230,M,28,M27-28
30895,793508097910154000,M,41,M39+
30896,4020650111847181764,M,53,M39+
30897,-8056348096571918436,M,40,M39+
30898,-9038623594440272552,M,70,M39+
30899,4288181158317898731,M,33,M32-38
30900,3969823672016114423,M,26,M23-26
30901,-3647225707636358788,M,26,M23-26
30902,-2401412764929747665,F,35,F33-42
30903,-8341188343274128107,F,35,F33-42
30904,5920440027023828708,F,20,F23-
30905,1582672227327829799,F,30,F29-32
30906,3482995883446027194,M,52,M39+
30907,-4921322292054095142,F,27,F27-28
30908,7730460308634848596,F,32,F29-32
30909,3754566597932342754,F,74,F43+
30910,-3193846941368647257,M,40,M39+
30911,-7308656109439732124,F,23,F23-
30912,-7322476059293604532,M,33,M32-38
30913,-2980618768967896808,M,22,M22-
30914,-5393827957095810832,M,22,M22-
30915,-9192398484632402541,M,22,M22-
30916,287370590918812222,M,22,M22-
30917,-5318399005774606732,M,22,M22-
30918,-2415122141003127302,M,26,M23-26
30919,-7396006228967562327,M,30,M29-31
30920,-7703595806687578122,M,32,M32-38
30921,620603480512508478,F,29,F29-32
30922,8254787353434453208,F,44,F43+
30923,1900426441585121214,M,31,M29-31
30924,1698924283755316790,M,22,M22-
30925,2789280194062697401,M,33,M32-38
30926,-3654232601997677771,M,21,M22-
30927,2602998930288096601,M,42,M39+
30928,1045472147419737191,M,44,M39+
30929,-2827162679086651363,F,30,F29-32
30930,4688232167772360134,M,26,M23-26
30931,7422813609613997482,M,30,M29-31
30932,-3459629091092636987,F,35,F33-42
30933,1506909346262505632,M,28,M27-28
30934,7836639697434813821,F,40,F33-42
30935,1831179236973384648,F,40,F33-42
30936,-8269564009834185854,M,19,M22-
30937,-4032526585895719119,F,59,F43+
30938,4741057693013493814,M,31,M29-31
30939,-7109632379702714795,M,31,M29-31
30940,-4699693675899542177,M,31,M29-31
30941,8906690771019068173,F,42,F33-42
30942,-3813632402825178003,M,28,M27-28
30943,-3398113093164587513,M,30,M29-31
30944,6850185246765636565,F,52,F43+
30945,3154674204997975831,M,23,M23-26
30946,2857049612693046287,M,27,M27-28
30947,6939283602132883865,M,42,M39+
30948,4604419210425440436,F,35,F33-42
30949,8830799212955194909,F,64,F43+
30950,3889254502709452204,M,24,M23-26
30951,4488733569274152346,F,24,F24-26
30952,-2400791045187125283,M,29,M29-31
30953,-6476858702356840822,F,21,F23-
30954,-1275246037045466958,F,27,F27-28
30955,-7830294220916266814,M,30,M29-31
30956,-5705246783969798997,M,29,M29-31
30957,-4534920483380014861,M,23,M23-26
30958,-6558732170107861402,M,43,M39+
30959,-613058353376853844,M,27,M27-28
30960,-2418523545170226120,F,36,F33-42
30961,503143369519585657,F,34,F33-42
30962,797380710392929170,M,53,M39+
30963,-9106948688057006710,M,25,M23-26
30964,1189801018308602323,M,30,M29-31
30965,1327854994388517631,M,52,M39+
30966,3807760042100814242,M,30,M29-31
30967,-586593356013896431,F,47,F43+
30968,-5210913976896193443,F,30,F29-32
30969,5430660436906394288,M,26,M23-26
30970,-6347485926412872282,M,38,M32-38
30971,7026275624503485621,F,25,F24-26
30972,-3697936934179716694,F,24,F24-26
30973,-1034442578068177113,M,50,M39+
30974,1619504306724142682,F,22,F23-
30975,-1057227364195230528,F,47,F43+
30976,-3617196259887477903,M,25,M23-26
30977,1989444471164141949,M,21,M22-
30978,5905721345831546554,M,21,M22-
30979,6690106166508467268,M,21,M22-
30980,6856519351084307638,M,21,M22-
30981,-2764558359335107194,M,21,M22-
30982,1755343945764320647,M,21,M22-
30983,-7142804969076713380,M,21,M22-
30984,2277493841270704051,M,36,M32-38
30985,-3542979781695698753,M,32,M32-38
30986,-4696445894929064261,M,26,M23-26
30987,-8746557085191826679,F,34,F33-42
30988,1955557247564825291,F,35,F33-42
30989,-4160722664223820776,M,22,M22-
30990,2041036270419227302,M,52,M39+
30991,-1434732641350773900,M,30,M29-31
30992,-2802374272329831677,M,23,M23-26
30993,3341301302306353981,F,43,F43+
30994,734086852427173093,F,33,F33-42
30995,2782452236848142669,M,52,M39+
30996,-5229228892860956556,M,52,M39+
30997,-7309485631108150537,M,52,M39+
30998,-6530566571513547500,M,52,M39+
30999,8285092033624501882,M,26,M23-26
31000,-2670990411150358845,F,44,F43+
31001,8920766020924210360,F,31,F29-32
31002,4368225429445046293,F,31,F29-32
31003,-9218612337742566754,F,30,F29-32
31004,3304376390255302914,M,64,M39+
31005,-1183635331565164049,M,22,M22-
31006,7593273512084517885,F,35,F33-42
31007,-6031052226765362237,M,43,M39+
31008,-4003312670277294272,M,43,M39+
31009,-5955828390271743151,M,29,M29-31
31010,-1573158392953967880,M,53,M39+
31011,-2991549937379481597,F,56,F43+
31012,-1964932784770917727,M,29,M29-31
31013,-3388217342335337456,F,24,F24-26
31014,-5814634477387551290,M,28,M27-28
31015,-2711401763176869928,M,43,M39+
31016,8894922060153226714,M,37,M32-38
31017,-6676314990875697102,M,38,M32-38
31018,8352456448952851489,M,35,M32-38
31019,-8391136660816121087,M,23,M23-26
31020,-4277630269941513991,M,33,M32-38
31021,7071406585730170164,M,19,M22-
31022,2620679084687537690,F,31,F29-32
31023,-4674593036851168000,M,20,M22-
31024,-1184073473379619021,M,28,M27-28
31025,7927852864784830295,M,28,M27-28
31026,5556203547694840511,M,24,M23-26
31027,8400844085862902080,M,29,M29-31
31028,-6716492597978487323,M,36,M32-38
31029,-8113757935021918215,M,25,M23-26
31030,-4840425649402259571,M,30,M29-31
31031,8839314924282475187,F,47,F43+
31032,-2256396173567737122,F,32,F29-32
31033,-8374303025330777265,F,48,F43+
31034,2673192628379509893,F,59,F43+
31035,6149508173219783254,M,21,M22-
31036,6816729156355129944,M,32,M32-38
31037,-1533245746985726656,M,35,M32-38
31038,-2848955851006950426,M,35,M32-38
31039,597899368239507117,M,32,M32-38
31040,-3542594125008856550,M,27,M27-28
31041,-7670266916905142614,F,29,F29-32
31042,7799444881784588536,M,19,M22-
31043,6540136197283432810,M,56,M39+
31044,-6603782949459022781,M,42,M39+
31045,6939131393580447961,M,36,M32-38
31046,372614238254695631,F,37,F33-42
31047,6608715860239832137,M,26,M23-26
31048,946878637716578736,M,52,M39+
31049,-2227537046025568173,M,53,M39+
31050,-2956874840014291189,M,19,M22-
31051,4757139388643489435,F,37,F33-42
31052,1910178128433061503,M,28,M27-28
31053,-2236546005443940837,M,39,M39+
31054,-4823075476449870774,M,27,M27-28
31055,-3549279913664904230,M,64,M39+
31056,-5693517970235949558,M,28,M27-28
31057,-1629398150388919507,M,32,M32-38
31058,3691747805688240992,M,47,M39+
31059,-3852707061206208308,M,37,M32-38
31060,-5308446867342072649,F,19,F23-
31061,2031548520013132338,F,34,F33-42
31062,3609908037632950796,M,37,M32-38
31063,-6456259566092591008,M,37,M32-38
31064,8207110457577608094,M,37,M32-38
31065,4518950144558678613,M,26,M23-26
31066,-5417775740506261964,M,30,M29-31
31067,-840742400207143638,M,53,M39+
31068,-4942478079443497316,M,26,M23-26
31069,4940400041314030954,M,28,M27-28
31070,4960628316540637131,F,21,F23-
31071,2273005198200669347,M,28,M27-28
31072,-8608668829322568986,M,38,M32-38
31073,7203446924606854877,M,40,M39+
31074,3388800865790412978,M,20,M22-
31075,2612205326906013709,M,63,M39+
31076,-7729457567886296470,M,26,M23-26
31077,-5390152669779511955,F,42,F33-42
31078,-2965941944497653817,M,28,M27-28
31079,-3564325884458144030,F,29,F29-32
31080,4981960404865604948,M,35,M32-38
31081,5824070006414224319,M,23,M23-26
31082,-4226893368511971896,M,23,M23-26
31083,9131472019777084595,F,54,F43+
31084,-1209948436611058279,M,25,M23-26
31085,-298450550427941603,M,33,M32-38
31086,-8142905146552646003,M,20,M22-
31087,2634302852416224475,F,30,F29-32
31088,-3474080802386645433,M,30,M29-31
31089,3845704754723307452,F,33,F33-42
31090,6248042124490193739,F,32,F29-32
31091,-425879673703657447,F,25,F24-26
31092,-531486247487920564,F,25,F24-26
31093,5550801677799544041,M,33,M32-38
31094,8139230022271471395,M,20,M22-
31095,-1277129137694678999,M,71,M39+
31096,871965719284438906,F,40,F33-42
31097,156419978406939998,F,40,F33-42
31098,-7240055874464225184,M,28,M27-28
31099,-4806712636688118202,M,45,M39+
31100,-6769073304674090204,M,46,M39+
31101,-4638316718258635692,F,34,F33-42
31102,-5064165103582514928,F,29,F29-32
31103,8766914616589888106,F,44,F43+
31104,-2310724425682194258,F,35,F33-42
31105,3571837493017503188,F,33,F33-42
31106,8176975115902488343,F,33,F33-42
31107,2134133051272974885,F,59,F43+
31108,7401050615361206347,M,23,M23-26
31109,-4296115048141801474,F,40,F33-42
31110,-4219542060972194886,M,27,M27-28
31111,-8368793393831657353,M,44,M39+
31112,-235490679249394852,F,45,F43+
31113,-3313438791233613394,F,26,F24-26
31114,-2373212252881899123,F,29,F29-32
31115,-3971547070903862736,F,39,F33-42
31116,8847570136732021047,F,31,F29-32
31117,-1746152313387320662,M,47,M39+
31118,-3375403054568544479,F,47,F43+
31119,9174169667956497973,F,47,F43+
31120,2086751733165305171,F,34,F33-42
31121,-3231927939994263858,M,52,M39+
31122,-7428559808280908419,M,52,M39+
31123,6357374705312332669,M,20,M22-
31124,203725979386851123,M,48,M39+
31125,-6311121438544368869,F,25,F24-26
31126,-3702770082872977318,F,46,F43+
31127,-1040807199903144133,M,59,M39+
31128,-7814487651900064349,M,43,M39+
31129,-447330586495030591,M,43,M39+
31130,-1218039374037821503,F,34,F33-42
31131,2476086426996130628,M,23,M23-26
31132,-3557172811512027206,F,38,F33-42
31133,7167714749972701965,F,38,F33-42
31134,-5064216734951411217,F,30,F29-32
31135,6513355763310005025,F,34,F33-42
31136,-5468222756514849796,M,42,M39+
31137,-8266171454133198934,M,63,M39+
31138,1878472193956999632,F,32,F29-32
31139,-2238769991481664426,M,43,M39+
31140,8577902812989628445,M,43,M39+
31141,3334227616019142288,M,43,M39+
31142,6966898582299260642,M,43,M39+
31143,8316288324710764271,M,43,M39+
31144,3990727259058766254,M,43,M39+
31145,4060986096351954972,M,43,M39+
31146,-2235857418454340420,M,26,M23-26
31147,6996624532747952025,M,30,M29-31
31148,575349983781299985,M,29,M29-31
31149,-2303874471494116076,M,29,M29-31
31150,8859306245914386630,M,29,M29-31
31151,-1346542363569045369,F,25,F24-26
31152,4089433360063095114,M,17,M22-
31153,7849517262422276654,M,31,M29-31
31154,-2031766556267414032,M,35,M32-38
31155,-7969104947599956109,F,20,F23-
31156,5317450877458313195,F,49,F43+
31157,3129287959678314391,M,30,M29-31
31158,-9220830859283101130,M,19,M22-
31159,-9191668345194500945,F,47,F43+
31160,-2658161207256124805,F,33,F33-42
31161,5135404911339409409,M,25,M23-26
31162,1536824256568686046,M,26,M23-26
